c_articolo	d_articolo	a_p	lt	scrt	giac_d01	giac_d20	giac_d32	giac_d48	giac_d60	giac_d81	disp_d01	ord_mpp	ord_mp	ord_mc	dom_mc	dom_ms	dom_msa	dom_mss	off_mc	off_ms	off_msa	off_mss
RFI29918	POWER SUPPLY 65W 12V         PP-1635 - RD9000PH01F9	A	#EMPTY	0.00	4.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI29919	POWER SUPPLY 48W AM-1015/10223015 RD9000PH01F8	A	#EMPTY	0.00	4.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI35920	15" FRONT BEZEL (BLACK)      A150MC1032 FIRICH	A	#EMPTY	0.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI35943	TAPE 319.6x4.5x1.8mm         9000PM1990	A	#EMPTY	0.00	16.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI35944	TAPE 233.5x4.5x1.8mm         9000PM1991	A	#EMPTY	0.00	16.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI35992	PAD FOR RBR135MC1190         RCR135PM1030	A	#EMPTY	0.00	10.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36030	WALL MOUNTING BRACKET PP/MRT ASTRAN0795	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	0.00	0.00	2.00	#EMPTY	2.00	1.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36031	HDD OLDER                    RBAIOPMC2070	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36034	KIT FRONT FRAME W/TOUCH 15"  PP-9635C / 9645C	A	#EMPTY	0.00	9.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36035	BEZEL FREE FRONT FRAME+LED BUTTON RCAIOPPC2465	A	#EMPTY	0.00	7.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36037	BACK COVER FOR DOCKING STATION W/O LOGO RBAERPMC160d	A	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	1.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36039	METAL BRACKET FOR 15" PANEL  RIGHT - RBAIOPMC6060	A	#EMPTY	0.00	4.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36040	17" LOWER ROTATION DOOR FOR  XP-3687 BLACK RCXPOSPC187W	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36041	15,6" LOWER ROTATION DOOR FORXP-3685W BLACK RCXPOSPC141W	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36042	15,6" LOWER ROTATION DOOR FORXP-3685W SILVER RCXPOSPC1413	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36043	15" LOWER ROTATION DOOR FOR  XP-3685 SILVER RCXPOSPC1243	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36044	15" LOWER ROTATION DOOR FOR  XP-3685 BLACK RCXPOSPC124W	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36045	CABLE COVER FOR PP-8632 /    AM-1022CL	A	#EMPTY	0.00	16.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36046	COVER PER XPOS SILVER/LOGO   RPPC1FE004	A	#EMPTY	0.00	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36047	COVER PER XPOS BLACK W/LOGO  RPPC1FE005	A	#EMPTY	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36049	VENTOLA 56X10,2MM PER PP-8643RE9000EM03C7	A	#EMPTY	0.00	5.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36050	TOUCH PANEL W/TOUCH CTRL FOR PP-1635	A	#EMPTY	0.00	7.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36051	KIT FRONT FRAME W/TOUCH 15"  PP-9635A SVPPT00E11B0	A	#EMPTY	0.00	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36052	FAN X2 55X55X8MM 5300RPM     PP9715 - RE9000EM03CL	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI36053	ALUMINUM BACK COVER          AM-1022 - RMAIOPMC5615	A	#EMPTY	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI42403	SPEAKER CABLE PP-8632        RA9000XC3944	A	#EMPTY	0.00	4.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI42404	SPEAKER 8 OHM 2W PP-8632     RE9000EM1043	A	#EMPTY	0.00	5.00	#EMPTY	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI42405	VASSOIO SSD PER PP-9715      ASXPOS392A	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI42406	TOUCH CONTROLLER 32" PP-8643 RD9000PH17MY	A	#EMPTY	0.00	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFI90001	LI-ION BATTERY 7200MA 3.7V   TABLET AT-1450 CVATR0000000	A	#EMPTY	0.00	1.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RFL29901	POWER ADAPTER 65W/19V        MINI-3P DC-JACK 4P	A	#EMPTY	0.00	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RG9000CB2740	USB TO RS232 VFD BOARD       X FV2029 RG9000CB2740	A	20	0.00	100.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RG9000CB4940	I/O BOARD FOR AP-3665	A	120	0.00	1.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
RH9000MB1331	H11H4-POS M/B _FCLGA1151	A	120	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
RH9000MB1590	M/B H610 FOR XP-3765W        RH9000MB1590	A	15	0.00	0.00	#EMPTY	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RIC13400	M.B. AFLMB-LX-800            00EE089-00-121-RS IEI	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RIC19953	8,4" TOUCH SENSOR            75200-1084403B-01-RS IEI	A	#EMPTY	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RIG29900	POWER ADAPTER PER LC275	A	#EMPTY	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RIG35002	STAND BASE LC-275 BLACK	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RIT10000	M.B.BLKNUC515MYBE X BPC 700	A	#EMPTY	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM12100	CARTON W/O STAND HB-2009X    3BH20XCTN02KME03R0	A	#EMPTY	0.00	37.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM12101	GUSCIO INTERNO SX HB-2009X   3BH20XEX101KME05R0	A	#EMPTY	0.00	4.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM12102	GUSCIO INTERNO DX HB-2009X   3BH20XEX102KME05R0	A	#EMPTY	0.00	4.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM12103	GUSCIO INTERNO BASE HB-2009X 3BH20XEX103KME02R0	A	#EMPTY	0.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM12104	CARTON HP-A206 AIO 21,5"     3BHA2XCTN0106210R0	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM12105	GUSCIO INTERNO SX HB-A206    3BHA2XEX10206707R0	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM12106	GUSCIO INTERNO DX HB-A206    3BHA2XE10206706R0	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13500	Touch Controller for 18,5"W  C5-C1L5RCD1A000F	A	#EMPTY	0.00	49.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13501	WEBCAM controller w/cable for HP-A906X	A	#EMPTY	0.00	1.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13502	SIDE I/O MODULE for ALL IN ONE HB-A906X	A	#EMPTY	0.00	4.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13503	I/O LABEL BLACK HB-2009X     3BHA2XEXA01KME03R0	A	#EMPTY	0.00	8.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13504	I/O LABEL WHITE HB-2009X     3BH209EXA01XXX04R0	A	#EMPTY	0.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13505	WEBCAM MODULE HB-2009X       3EHXXSXXZ0110802R1	A	#EMPTY	0.00	9.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13506	POWER-SW&OSD BOARD HB-2009X  2SHA2ECBL0309201R0	A	#EMPTY	0.00	7.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13507	WI-FI ANTENNA BLACK HB-2009X 3EHA15X00365XXX1R0	A	#EMPTY	0.00	1.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13508	WI-FI ANTENNA GREY HB-2009X  3EHA14X00365XXX1R0	A	#EMPTY	0.00	4.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13509	TOUCH CONTROLLER HB-2009X    3EHXXHTXX02XXX01R0	A	#EMPTY	0.00	9.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13510	POWER-SW BOARD HB-A906X      2EHA2PXXI0109201R0	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13511	WI-FI ANTENNA BLACK HB-A906X MINI PCI-E 3EHA14X350000841R0	A	#EMPTY	0.00	50.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13512	WI-FI ANTENNA GREY HB-A906X  MINI PCI-E 3EHA15X350000841R0	A	#EMPTY	0.00	50.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13513	I/O2 PCB BOARD V1.3CARDR./USB/AUDIO/MIC 2EHXXKABM0109201R0	A	#EMPTY	0.00	5.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13514	TOUCH CONTROLLER HB-A2C2     FXXTPB04001C	A	#EMPTY	0.00	20.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13515	I/O2 PCB BOARD USB X2/HB-A2C2FXXIOB04001C	A	#EMPTY	0.00	19.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13516	POWER-SW BOARD HB-A2C2       FXXPOB04001C	A	#EMPTY	0.00	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM13517	WEBCAM MODULE HB-A2C2        FXXWC200001C	A	#EMPTY	0.00	3.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM19900	Touch Panel 18,5"W S5-185E18P5Z1PD6 W/ADHESIVE TAPE 3M	A	#EMPTY	0.00	5.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM19904	LED PANEL 19,5" HB-2009X     INNOLUX - 3EH427X95FG096X1R1	A	#EMPTY	0.00	22.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM19905	TOUCH PANEL 19,5" HB-2009X   3EHXXHTXX02XXX02R0 BLACK	A	#EMPTY	0.00	8.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM19906	TOUCH PANEL 19,5" HB-2009X   3EHXXHTXX02XXX03R1 WHITE	A	#EMPTY	0.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM19908	TOUCH PANEL HB-A2C2 WHITE    WITOUCH CORE 6/6E	A	#EMPTY	0.00	16.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM19909	TOUCH PANEL HB-A2C2 BLACK    WITOUCH CORE 6/6E	A	#EMPTY	0.00	6.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM19910	LED PANEL 21,5" HB-A2C2      INNOLUX - FXT21B04001C	A	#EMPTY	0.00	7.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM21901	LED BACKLIGHT CABLE FOR AUO  PANEL	A	#EMPTY	0.00	10.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM21902	LED BACKLIGHT CABLE FOR INNOLUX PANEL	A	#EMPTY	0.00	9.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM21904	TP CABLE HB-2009X            3EXWAA0032XUXXX1R0	A	#EMPTY	0.00	4.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM21905	LVDS CABLE HB-2009X          3EXWFX0026X1XXX1R0	A	#EMPTY	0.00	4.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM21907	CAMERA CABLE HB-2009X        3EXWCX0520XX0041R0	A	#EMPTY	0.00	6.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM21908	POWER SW CABLE HB-2009X      3EXWA2644XXX0041R0	A	#EMPTY	0.00	2.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM35900	METAL BRACKET DISPLAY for ALL IN ONE HP-A906X w/AUO DISP.	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM35903	BLOWER (CPU FAN) HB-2009X    3EXBC80255RS0261R0	A	#EMPTY	0.00	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM35904	FRONT COVER HB-A206X WHITE   3PHA2TFP101KME01R0	A	#EMPTY	0.00	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM35905	BLOWER (CPU FAN) HB-A2C2     FCF80B04001C	A	#EMPTY	0.00	16.00	#EMPTY	0.00	1.00	0.00	#EMPTY	#EMPTY	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM35907	INVERTER BOARD X HBA2C2      - 3EHM28X12020091HR2	A	#EMPTY	0.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM35908	SPEAKER X HBA2C2 -           3EXOA24034X00301R2	A	#EMPTY	0.00	10.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM35909	PANEL POWER CABLE X HBA2C2 - 3EXWAXXF1E4X0041R2	A	#EMPTY	0.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM35910	INVERTER BOARD X HBA2C2      FXXGYB04001C	A	25	0.00	10.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RKM35911	LVDS CABLE FOR HBA2C2        FXXALVDS001C	A	25	0.00	8.00	#EMPTY	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RLB10000	MOTHERBOARD PER POS SYSTEM   I7 5500U FANLESS	A	#EMPTY	0.00	6.00	#EMPTY	0.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RLB10001	TOUCH PANEL 15" POS SYSTEM	A	#EMPTY	0.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RLB10002	CAPACITIVE TOUCH CONTROLLER  CARD	A	#EMPTY	0.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RLB10003	DISPLAY 15" POS SYSTEM	A	#EMPTY	0.00	6.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RLB10004	POWER ADAPTER 12V 5A         POS SYSTEM	A	#EMPTY	0.00	5.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RLB10005	MOTHERBOARD PER POS SYSTEM   I5 5500U FANLESS	A	30	0.00	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RMM13501	TF MB Main Board M200i       (MITAC) 5411D7350014	A	#EMPTY	0.00	5.00	#EMPTY	0.00	0.00	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RMM13502	MB MAIN BOARD M200 R04       (MITAC)	A	#EMPTY	0.00	11.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RMM13506	KIT TOUCH PANEL + FRONT BEZELM3080 MITAC BLACK	A	#EMPTY	0.00	3.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RMM13507	KIT TOUCH PANEL+LCD+FRONT    BEZEL M200 MITAC	A	#EMPTY	0.00	8.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RMM13508	LCD PANEL M3080 MITAC BLACK	A	#EMPTY	0.00	2.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
RMM13509	BUTTON BOARD FOR M200I       P/N 411D73500106	A	#EMPTY	0.00	8.00	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	#EMPTY	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
